u,v,color
26,216,1,0,2
26,384,1,2,0
27,28,0
27,29,0
29,28,0
30,487,0
30,379,0
394,43,0
394,216,3
394,653,0
394,654,0
394,199,0
394,395,0
394,272,5
655,64,0
655,67,0
655,70,0
655,656,0
656,588,0
657,449,0
657,640,0
657,164,0
657,551,0
657,103,0
426,418,0
418,544,0
418,417,0
418,428,0
658,449,0
658,659,0
658,107,0
660,38,0
660,54,5,6
660,201,5,6
146,145,0
146,147,0
146,661,0
146,148,0
146,151,0
146,152,0
146,153,0
147,145,0
147,661,0
147,148,0
147,151,0
147,153,0
661,145,0
661,148,0
661,151,0
661,152,0
661,153,0
149,145,0
149,148,0
149,484,0
149,662,0
149,151,0
149,663,0
484,145,0
484,148,0
484,662,0
484,151,0
484,663,0
152,145,0
152,148,0
152,151,0
152,153,0
153,145,0
153,148,0
153,151,0
664,665,0
664,231,0
664,36,0
664,37,0
664,39,0
664,44,0
664,46,0
664,49,0
664,35,0
664,54,0
664,58,0
664,59,0
664,251,0
664,666,0
664,65,0
664,258,0
664,32,0
664,265,0
664,667,0
664,74,0
664,77,0
668,669,0
669,670,0
671,231,0
671,217,0
672,231,0
672,37,0
672,41,0
672,46,0
672,49,0
672,59,0
672,63,0
672,673,4
672,64,0
672,65,0
672,67,0
672,32,0
672,70,0
672,74,0
672,236,0
674,50,0
675,162,0
675,676,0
675,677,0
675,678,0
675,679,0
680,681,0
680,682,0
682,201,0
683,363,0
683,211,0
683,212,0
683,638,0
683,213,0
683,358,0
683,221,0
684,363,0
684,638,0
684,358,0
221,363,0
221,638,0
221,235,0
221,222,0
685,31,0
686,687,0
688,198,1
688,150,0
688,31,5,3
688,199,0
688,201,0,2,1
688,190,0
689,198,6,3,5
689,690,5,3
691,198,1
691,150,0
691,31,5,3
691,199,0
691,201,0,1,2
691,190,0
692,690,5,3
690,547,4,3
690,693,3
694,59,0
57,402,0
57,36,2,0
57,37,0,2
57,39,2,0
57,40,0,2
57,41,2,0
57,42,2,0
57,43,0,2
57,44,0,2
57,45,2,0
57,46,2,0
57,47,2,0
57,48,0,2
57,49,0,2
57,50,2,0
57,51,2,0
57,52,0,2
57,35,0,2
57,53,0,2
57,20,0,2
57,54,0,2
57,55,0,2
57,56,2,0
57,58,0,2
57,59,0,2
57,21,2,0
57,403,0
57,61,0,2
57,62,0,2
57,63,0,2
57,406,0
57,65,0,2
57,32,0,2
57,695,1
57,404,0
57,405,0
57,74,0,2
57,77,0,2
403,402,0
403,404,0
403,405,0
404,402,0
404,405,0
405,402,0
696,206,0
696,387,0
696,287,0
696,697,0
696,698,0
232,36,0,2
232,37,2,0
232,39,2,0
232,40,2
232,41,0,2
232,42,2
232,43,2
232,44,2,0
232,45,2
232,46,2,0
232,47,2
232,48,2
232,49,2,0
232,50,2
232,51,2
232,52,2
232,35,2,0
232,53,2
232,20,2
232,54,2,0
232,55,2
232,56,2
232,58,0,2
232,59,2,0
232,21,0,2
232,61,2
232,62,2
232,63,2
232,328,0
232,65,0,2
232,32,2,0
232,74,2,0
232,75,0
232,77,0,2
699,37,0
699,39,0
699,40,0
699,41,0
699,43,0
699,44,0
699,45,0
699,46,0
699,47,0
699,49,0
699,50,0
699,52,0
699,35,0
699,53,0
699,20,0
699,54,0
699,56,0
699,58,0
699,59,0
699,250,0
699,21,0
699,251,0
699,61,0
699,62,0
699,65,0
699,257,0
699,32,0
699,252,0
699,570,0
699,265,0
699,667,0
699,253,0
699,385,0
699,74,0
699,77,0
699,571,0
662,148,0
662,663,0
663,148,0
700,39,0
701,43,0
701,236,0
702,45,0
702,328,1
702,627,1,0
702,703,1
702,588,0
702,220,1
702,112,0
702,235,1
704,45,0
704,328,1
704,627,0,1
704,703,1
704,588,0
704,220,1
704,112,0
704,235,1
705,45,0
588,51,3
588,53,3
588,62,3
588,670,0
695,32,1
208,706,0
208,211,0
208,228,0
707,60,0
707,107,0
708,60,0
708,107,0
270,60,0
270,709,0
270,710,0
270,643,0
270,711,0
270,712,0
270,271,0
270,713,0
270,714,0
270,222,0
270,289,1
270,715,0
716,60,0
716,107,0
717,60,0
709,710,0
709,643,0
709,711,0
709,712,0
709,718,0
709,560,0
709,713,0
709,714,0
709,719,0
710,643,0
710,711,0
710,712,0
710,372,0
710,718,0
710,560,0
710,713,0
710,714,0
710,719,0
643,711,0
643,712,0
643,718,0
643,560,0
643,713,0
643,714,0
643,719,0
643,715,0
711,712,0
711,720,0
711,718,0
711,560,0
711,713,0
711,714,0
711,719,0
711,721,0
711,715,0
712,718,0
712,560,0
712,713,0
712,714,0
712,719,0
718,713,0
718,714,0
560,713,0
560,714,0
560,715,0
713,714,0
713,719,0
714,719,0
714,715,0
719,715,0
372,371,0
372,374,0
619,236,0
722,21,0
722,64,0
722,67,0
722,70,0
722,439,0
723,486,0
723,247,0
723,487,0
724,209,0
724,210,0
724,725,0
726,727,0
726,728,0
726,439,0
727,728,0
477,211,0
477,467,5,3,0
477,729,0
477,730,0
477,731,0
477,732,0
477,733,0
477,734,0
735,226,0
544,341,0
544,103,0
544,545,0
544,736,0
544,547,0
544,737,0
544,110,0
545,341,0
545,738,0
545,351,0
545,546,0
545,547,0
545,352,0
545,353,0
545,354,0
545,687,0
545,355,0
545,622,0
545,356,0
545,107,0
545,550,0
546,736,0
546,739,0
548,334,0
549,351,0
549,352,0
549,353,0
549,354,0
549,355,0
549,356,0
550,736,0
550,739,0
740,107,0
417,107,0
670,64,0
670,67,0
670,741,0
670,742,0
670,32,0
670,70,0
670,743,0
670,584,0
670,744,0
670,439,0
745,341,0
745,18,0
746,341,0
746,18,0
604,605,0
604,607,0
604,608,0
605,606,0
605,607,0
605,608,0
605,609,0
605,610,0
605,612,0
607,606,0
607,608,0
607,610,0
607,611,0
607,612,0
608,606,0
608,609,0
608,611,0
608,612,0
113,94,5,0,1,3
113,98,3,5,0
113,95,5,3,0
442,351,0
442,352,0
442,353,0
442,354,0
442,443,0
442,355,0
442,356,0
442,444,0
443,351,0
443,352,0
443,353,0
443,354,0
443,355,0
443,356,0
443,444,0
444,351,0
444,352,0
444,353,0
444,354,0
444,355,0
444,356,0
100,99,0
100,101,0
100,747,0
100,95,0
101,99,0
101,747,0
101,103,0
101,95,0
748,99,0
747,99,0
749,99,0
105,99,0
105,95,0
105,112,0
106,99,0
106,95,0
106,552,0
106,553,0
108,99,0
108,95,0
750,99,0
115,99,0
115,95,0
115,112,0
751,328,0
752,328,0
753,328,0
754,328,3
754,111,3
754,698,4
755,756,0
627,703,2,0
627,222,0
446,447,0
446,448,0
447,448,0
371,31,0
371,757,0
374,31,0
374,757,0
758,31,0
759,31,0
760,486,0
760,247,0
760,487,0
79,510,4
510,340,0
510,32,0
510,220,1,0,2
510,523,2,0,1
510,524,0
510,525,1,2,0
510,526,0,1,2
757,415,0
757,761,0
496,107,0
762,763,0
762,756,0
762,385,0
762,764,0
271,289,1
271,222,0
765,266,0
765,267,0
278,66,0,4
766,66,0
731,729,0
731,730,0
731,732,0
731,733,0
731,734,0
731,767,0
732,729,0
732,730,0
732,733,0
732,734,0
732,767,0
768,379,0
769,103,0
769,384,0
769,110,0
770,410,0
770,771,0
772,95,0
429,95,0
429,107,0
773,95,0
774,95,0
775,95,0
80,95,0
776,95,0
777,95,0
778,95,0
779,334,5
780,334,0
781,351,0
781,352,0
781,353,0
781,354,0
781,355,0
781,356,0
782,81,0
782,82,0
342,343,0
329,330,0
330,68,0
330,333,0
783,513,0
579,609,0
579,610,0
579,225,0
609,606,0
609,784,0
609,612,0
609,785,0
609,610,0
609,611,0
610,606,0
610,784,0
610,612,0
610,785,0
610,611,0
786,68,0
786,326,0
786,107,0
786,23,0
787,379,2
523,32,0
523,220,2,0,1
523,525,2,0,1
523,526,0,1,2
523,524,0
525,32,0
525,220,0,1,2
525,524,0
525,526,2,1,0
525,235,0,2,1
788,445,0
788,789,0
788,790,0
791,441,0
791,792,0
793,218,0
794,107,0
795,796,0
602,797,0
693,439,0
606,784,0
606,611,0
606,785,0
612,784,0
612,611,0
612,785,0
784,611,0
784,785,0
611,785,0
552,553,0
798,107,0
799,800,0
799,767,0
799,801,0
800,767,0
800,801,0
801,767,0
526,220,1,0,2
526,524,0
524,220,0
646,647,0
802,343,0
802,326,0
580,225,0
803,107,0
804,107,0
805,107,0
582,225,0
806,620,0
806,807,0
807,620,0
808,201,1,6,0
809,810,0
515,513,0
516,513,0
811,513,0
481,463,0
481,464,0
812,224,0
812,228,0
813,814,0
813,226,0
813,815,0
816,679,3
816,677,3
679,817,0
679,818,0
679,819,0
679,820,0
679,497,0
679,676,0
679,821,0
679,677,0
679,822,0
679,823,0
679,824,0
677,817,0
677,818,0
677,819,0
677,820,0
677,497,0
677,676,0
677,821,0
677,822,0
677,824,0
677,823,0
825,697,0
825,206,0
697,826,0
697,575,0
697,577,0
697,210,0
697,478,0
697,827,0
697,235,0
697,225,0
206,826,0
206,575,0
206,828,0
206,577,0
206,60,0
206,209,0
206,210,0
206,829,0
206,478,0
206,225,0
206,235,0
206,827,0
830,340,0
830,397,0
340,817,0
340,831,0
340,832,5,6
340,397,0
340,819,0
340,820,0
340,2,0
340,3,0
340,821,0
340,833,0
340,95,0
340,216,0
340,454,1,0,2
340,220,0
340,455,0,2,1
340,822,0
340,201,0
340,111,0
340,225,3
340,289,6,5,3
340,824,0
340,823,0
340,834,0
340,835,0
397,817,0
397,836,0
397,837,0
397,197,0
397,204,0
397,819,0
397,820,0
397,378,0
397,402,0
397,60,0
397,209,0
397,210,0
397,838,0
397,821,0
397,216,0
397,199,0
397,107,3
397,822,0
397,235,0,3
397,439,4
397,824,0
397,823,0
397,227,0
839,38,0
38,840,0
38,826,5,2
38,1,0
38,229,2,1,0
38,19,0,1,2
38,254,2,0,1
38,230,2,0,1
38,2,2
38,3,2
38,36,0,1,2
38,37,2,0,1
38,62,1,0,2
38,39,1,2,0
38,40,1,2,0
38,41,0,1,2
38,42,2
38,43,1,2,0
38,44,2
38,45,0,2,1
38,46,2
38,47,2,1,0
38,48,2
38,49,2
38,50,2
38,51,0,2,1
38,52,2,0
38,35,2
38,53,2
38,20,2
38,54,1,0,2
38,55,2
38,56,2,0,1
38,58,2
38,59,2,0,1
38,60,1,2,0
38,250,2,0,1
38,21,0,1,2
38,251,1,0,2
38,841,2
38,209,0,1,2
38,210,0,2,1
38,61,1,2,0
38,63,2
38,256,2,0,1
38,64,1,2,0
38,328,0
38,31,0,1,2
38,65,0,1,2
38,257,2,1,0
38,67,1,2,0
38,258,2,1,0
38,259,0,1,2
38,32,2,0,1
38,252,2,1,0
38,261,1,0,2
38,70,1,2,0
38,265,0,2,1
38,253,0,2,1
38,601,0
38,112,2
38,74,2
38,225,3
38,235,1,0,2
38,77,0,1,2
38,268,2,0,1
38,827,2
38,237,0,2,1
840,842,1
840,843,1
840,844,1
840,817,1
842,843,2,0
842,844,2,0
842,817,0,2
842,845,1
842,155,0
842,96,0
842,204,0
842,180,0
842,422,0
842,819,0,2
842,114,0
842,112,0
842,107,0
842,171,0
842,687,0
842,846,0
843,844,2,0
843,817,0,2
843,819,2,0
843,459,5,1,6,0
843,180,0
843,422,0
843,204,0
843,96,0
843,155,0
843,845,1
843,823,0,2
843,824,2,0
843,289,0
843,114,0
843,361,2,0
843,112,0
843,111,1,0
843,464,1,6,0,5
843,463,0,5,6,1
843,822,2,0
843,107,0
843,171,0
843,414,0
843,28,0
843,821,0,2
843,328,0
843,98,0
843,460,5,0,6,1
843,360,2,0
843,820,0,2
844,459,0,1,6
844,422,0
844,345,0
844,204,0
844,96,0
844,155,0
844,845,1
844,817,2,0
844,823,2,0
844,440,0
844,824,2,0
844,290,0
844,289,0
844,288,0
844,114,0
844,361,0,2
844,464,1,6,0
844,463,6,0,1
844,822,2,0
844,107,0
844,687,0
844,435,0
844,433,0
844,68,0
844,341,0
844,821,0,2
844,98,0
844,460,0,6,1
844,360,0,2
844,847,0
844,820,0,2
844,819,2,0
817,818,0,1
817,459,0,6,1
817,360,2,0
817,460,0,6,1
817,676,0,1
817,328,0
817,703,0
817,220,0
817,107,0
817,463,6,1,0
817,464,6,0,1
817,678,0
817,361,0,2
845,848,0
845,826,2,0,1,5,3,6
845,849,5
845,229,0,1,2
845,850,0
845,575,0
845,360,1
845,851,0
845,324,0
845,577,0
845,198,0
845,852,0
845,853,0
845,31,1,2,0
845,854,0
845,414,5,0
845,107,0
845,201,0
845,855,0
845,856,0
845,23,0
845,361,1
845,827,3,1,2,5,6,0
845,857,0
845,858,0
845,227,0
845,859,0
155,204,0
155,156,0
155,422,0
155,860,0
155,98,0
155,861,0
155,107,0
155,290,0
96,862,0
96,863,0
96,204,0
96,864,0
96,865,0
96,117,0
96,360,0
96,97,0
96,681,0
96,31,0
96,66,0
96,103,0
96,104,0
96,171,0
96,107,0
96,866,0
96,110,0
96,112,0
96,361,0
96,114,0
96,867,0
204,868,2
204,869,2
204,826,0,2
204,197,0
204,391,0
204,422,0
204,360,0
204,40,0
204,42,0
204,43,0
204,47,0
204,48,0
204,50,0
204,51,0
204,52,0
204,53,0
204,20,0
204,55,0
204,56,0
204,58,0
204,59,0
204,60,0
204,21,0
204,841,2
204,209,0
204,210,0
204,681,0
204,62,0
204,98,0
204,31,0
204,233,0
204,216,0
204,32,0
204,687,0
204,171,0
204,107,0
204,222,0
204,112,0,2
204,361,0
204,114,0
204,827,0,2
204,289,0
180,175,0
180,341,0
180,171,0
422,870,0
422,197,0
422,292,0
422,156,0
422,575,0
422,577,0
422,98,0
422,861,0
422,871,0
422,171,0
819,818,0,1
819,459,6,0,1
819,360,2,0
819,460,0,1,6
819,676,1,0
819,328,0
819,703,0
819,220,0
819,107,0
819,463,0,6,1
819,464,0,1,6
819,678,0
819,361,2,0
114,869,0
114,1,0
114,360,0
114,841,0
114,97,0
114,210,0
114,681,0
114,98,0
114,99,0
114,328,0
114,733,0
114,734,0
114,95,0
114,104,0
114,68,0
114,687,0
114,872,0
114,171,0
114,266,0
114,112,0
114,361,0
114,267,0
114,867,0
112,868,2
112,869,2,0
112,873,0
112,874,0
112,177,0
112,117,0
112,284,0
112,360,0
112,841,2,0
112,97,0
112,681,0
112,328,0
112,103,2,0
112,104,0
112,687,0
112,171,0
112,107,0
112,110,0,2
112,237,2
112,867,0
112,235,2
112,361,0
112,633,0
107,870,0
107,875,0
107,876,0
107,877,0
107,869,0
107,878,0
107,292,2
107,345,0
107,156,0
107,409,0
107,820,0
107,349,0
107,860,0
107,360,0
107,43,0
107,841,0
107,97,0
107,879,0
107,681,0
107,880,0
107,98,0
107,881,0
107,821,0
107,28,0
107,861,0
107,410,0
107,882,0
107,68,0
107,846,0
107,883,0
107,871,0
107,414,0
107,687,0
107,411,0
107,872,0
107,171,0
107,326,0
107,622,0
107,23,0
107,361,0
107,884,0
107,225,2
107,814,0
107,226,0
107,885,0
107,822,0
107,600,2
107,867,0
107,824,0
107,823,0
171,292,0
171,156,0
171,860,0
171,360,0
171,98,0
171,861,0
171,846,0
171,687,0
171,886,0
171,635,0
171,633,0
171,361,0
171,235,0
687,869,0
687,360,0
687,841,0
687,97,0
687,681,0
687,104,0
687,633,0
687,361,0
687,867,0
846,860,0,1
846,98,0
459,826,3,0
459,820,0,6,1
459,360,1,0,6,5
459,821,0,1,6
459,467,0,3,6,5
459,822,6,0,1
459,361,0,1,5,6
459,827,0,3
459,867,0
459,824,1,6,0
459,823,6,1,0
823,818,1,0
823,360,0,2
823,460,1,0,6
823,676,0,1
823,328,0
823,703,0
823,220,0
823,463,1,6,0
823,464,1,6,0
823,678,0
823,361,0,2
824,818,1,0
824,360,2,0
824,460,1,0,6
824,676,0,1
824,328,0
824,703,0
824,220,0
824,463,6,0,1
824,464,1,6,0
824,678,0
824,361,0,2
289,875,0
289,826,0
289,409,0
289,681,0
289,98,0
289,328,0
289,28,0
289,411,0
289,201,0
289,887,0
289,827,0
289,888,0
289,288,0
289,290,0
289,240,0
289,814,0
289,226,0
289,815,0
289,885,0
289,889,0
289,241,0
361,820,0,2
361,360,0
361,460,0,1,5,6
361,821,0,2
361,822,0,2
361,463,1,0,6,5
361,464,0,5,1,6
361,272,0
361,225,0
111,60,0
111,31,0,2,1
111,68,0
111,201,3,0,5
464,826,0,3
464,820,6,1,0
464,360,1,0,5,6
464,821,6,0,1
464,467,6,5,0,3
464,822,1,6,0
464,867,0
464,827,3,0
463,826,0,3
463,820,6,0,1
463,360,1,5,6,0
463,821,0,6,1
463,467,0,6,3,5
463,822,0,1,6
463,827,0,3
463,867,0
822,818,1,0
822,360,0,2
822,460,0,1,6
822,676,1,0
822,328,0
822,703,0
822,220,0
822,678,0
28,862,0
28,45,0
821,818,1,0
821,360,0,2
821,460,1,6,0
821,676,1,0
821,328,0
821,703,0
821,220,0
821,678,0
328,826,2,5
328,818,2
328,849,5
328,229,3,0
328,820,0
328,19,0
328,177,0
328,36,0
328,37,0
328,39,0
328,40,0
328,41,0
328,42,0
328,43,0
328,44,0
328,45,0
328,46,0
328,47,0
328,51,0
328,35,0
328,53,0
328,20,0
328,54,0
328,56,0
328,21,0
328,62,0
328,676,2
328,31,0,3
328,341,0
328,233,2
328,68,0
328,32,0
328,201,0
328,266,0
328,267,0
328,74,0
328,225,2
328,235,1,0,2
328,457,2,0,1
328,827,2,5
328,814,0
328,867,0
98,890,0
98,860,0
98,117,0
98,681,0
98,94,5,3,1,0
98,95,3,0,1,5
98,872,0
98,891,0
98,290,0
460,826,3,0
460,820,1,6,0
460,360,0,6,1,5
460,467,6,3,5,0
460,827,3,0
460,867,0
360,820,2,0
360,272,0
360,225,0
820,818,0,1
820,676,0,1
820,703,0
820,220,0
820,678,0
345,892,0
345,292,0
345,348,0
345,335,0
345,349,0
345,177,0
345,363,0
345,43,0
345,638,0
345,68,0
345,220,0
290,875,0
290,681,0
290,64,0
290,67,0
290,70,0
290,887,0
290,888,0
290,288,0
290,240,0
290,814,0
290,226,0
290,815,0
290,885,0
290,889,0
290,241,0
288,875,0
288,893,0
288,681,0
288,601,0
288,887,0
288,888,0
288,226,0
288,240,0
288,814,0
288,815,0
288,885,0
288,889,0
288,241,0
68,177,0
68,36,0
68,46,0
68,23,0
68,620,0
341,894,0
341,826,0
341,66,0
341,733,0
341,734,0
341,628,0
341,827,0
818,826,2
818,895,1
818,230,0
818,497,0,1
818,896,1
818,216,0
818,678,0
818,225,1,0,2
818,235,2,6,0
818,827,2
818,237,0
818,886,2
818,635,2
676,826,2
676,895,1
676,230,0
676,497,1,0
676,896,1
676,216,0
676,678,0
676,225,0,1,2
676,235,2,0,6
676,827,2
676,237,0
676,886,2
676,635,2
703,826,1,3
703,519,0
703,520,0
703,424,2,0
703,427,2,0
703,521,0
703,220,0
703,527,0
703,827,3,1
220,575,0
220,230,0
220,577,0
220,60,2,1,0
220,209,1,0,2
220,210,1,0,2
220,32,0
220,235,0,2,1
220,457,0,2,1
220,237,0
220,227,0,1,2
678,497,0
870,826,0
870,409,2
870,226,2
870,885,0
870,875,0
870,882,0
870,411,2
870,201,1
870,827,0
826,897,5,3
826,868,2,6,3,0,1,5
826,876,1
826,869,2
826,898,5
826,849,0,5
826,1,5
826,6,5,0
826,281,3,5
826,366,5
826,229,5,0,1,2,6
826,424,6,0
826,532,4
826,575,2,3,5,6
826,230,2
826,7,5,0
826,284,5,3
826,577,3,6,2,5
826,893,1,0
826,44,5
826,285,3,5
826,841,2
826,209,3
826,899,5
826,64,0,3
826,880,1
826,881,1
826,427,6,0
826,31,6,2,0,1,5
826,900,5
826,487,1
826,66,5,3
826,67,0,3
826,334,5
826,351,6,5,0
826,901,0
826,902,5
826,32,3
826,441,0
826,123,3,1,2,5,0
826,903,5
826,352,5,0,6
826,353,0,6,5
826,871,0
826,70,0,3
826,354,6,0,5
826,286,5,3
826,355,0,5,6
826,264,0,6,1
826,356,5,6,0
826,445,5
826,201,0,2,3,5,1,6
826,415,0
826,222,2
826,904,5,3
826,810,5
826,513,1,2,0
826,905,0,5
826,906,0
826,698,0
826,620,0
826,884,1
826,224,1,2,0,5
826,225,2
826,235,0,2
826,236,0
826,827,5,0
826,237,2
826,227,3
826,228,0,2,1,5
409,871,2
409,887,0
409,907,0
409,240,0
409,814,0
409,226,0
409,815,0
409,885,0,1
409,889,0
409,241,0
226,875,1,0
226,871,2
226,887,0
226,907,0
226,888,0
226,240,0
226,814,0
226,815,0
226,885,1,0
226,889,0
226,241,0
885,908,1
885,519,2,0
885,520,0,2
885,909,0
885,402,0
885,910,0
885,212,0,2
885,487,0
885,410,0,1
885,771,0
885,213,2,0
885,379,0,1
885,628,0
885,911,0
885,521,2,0
885,871,0
885,622,1,0
885,527,0,2
885,887,0,1
885,907,0
885,439,0
885,888,0
885,240,0
885,814,1,0
885,815,1
885,889,0,1
885,241,0
875,908,1
875,527,0,2
875,887,1,0
875,907,0
875,439,0
875,888,0
875,240,0
875,814,1,0
875,815,1
875,889,0,1
875,241,0
875,519,0,2
875,520,0,2
875,909,0
875,402,0
875,910,0
875,212,0,2
875,487,0
875,410,0,1
875,771,0
875,213,0,2
875,379,0,1
875,628,0
875,911,0
875,521,0,2
875,871,0
875,622,1,0
882,908,1
882,519,2,0
882,520,2,0
882,909,0
882,402,0
882,910,0
882,212,2,0
882,487,0
882,410,1,0
882,771,0
882,213,0,2
882,379,0,1
882,628,0
882,911,0
882,521,0,2
882,871,0
882,622,0,1
882,527,0,2
882,907,0
882,439,0
882,240,0
882,814,1,0
882,815,1
882,241,0
411,156,2
411,871,2
411,815,0
411,240,0
411,814,0
411,241,0
201,229,0
201,575,0,5,3
201,230,3,6,1,0,2
201,335,0
201,577,3,5,0
201,20,1,0,2
201,64,0,1,2
201,31,0
201,67,1,2,0
201,351,3,5,0
201,628,0
201,441,0
201,352,5,3,0
201,353,5,3,0
201,871,1
201,70,1,2,0
201,354,5,3,0
201,355,5,0,3
201,356,3,0,5
201,235,0
201,827,1,0,3,2,5,6
201,867,0
201,237,0,3,6,2,1
827,897,5,3
827,868,0,1,6,3,2,5
827,876,1
827,869,2
827,849,5,0
827,281,3,5
827,229,1,5,6,2,0
827,424,0,6
827,575,6,3,5,2
827,230,2
827,284,3,5
827,577,5,2,3,6
827,893,1,0
827,44,5
827,285,5,3
827,841,2
827,209,3
827,64,0,3
827,880,1
827,881,1
827,427,6,0
827,31,0,1,6,2,5
827,487,1
827,66,3,5
827,67,3,0
827,351,5,6,0
827,901,0
827,32,3
827,123,5,3,1,2,0
827,352,6,0,5
827,353,0,5,6
827,871,0
827,70,0,3
827,354,5,6,0
827,286,3,5
827,355,6,5,0
827,264,1,0,6
827,356,0,6,5
827,415,0
827,222,2
827,904,3,5
827,513,1,0,2
827,906,0
827,698,0
827,884,1
827,224,0,2,1,5
827,225,2
827,235,2,0
827,236,0
827,237,2
827,227,3
827,228,1,2,5,0
912,913,0
913,874,0
913,860,0
913,624,0
913,865,0
913,914,0
913,235,0
897,427,0
897,424,0
427,9,0
427,872,0
427,904,0
424,9,0
424,872,0
424,904,0
915,439,0
915,916,0
915,210,0
915,209,0
915,60,0
915,227,0
439,58,0
439,59,0
439,60,0
439,250,0
439,209,0
439,210,0
439,99,0
439,916,0
439,32,0
439,235,0
439,227,0
916,60,0
916,209,0
916,210,0
916,227,0
210,917,0
210,575,1,0,2
210,230,0,1,2
210,378,1,2,0
210,577,0,1,2
210,893,0
210,60,1,2,6,0,3
210,250,0
210,209,2,3,0,6,1
210,899,0
210,64,2,1,0
210,31,0,2,1
210,487,0
210,67,0,1,2
210,216,2,0,1
210,32,0
210,70,1,2,0
210,199,0,2,1
210,222,0
210,235,0,1,2
210,867,0
210,237,2,0,1
210,227,2,0,6,3,1
209,894,4
209,575,0,2,1
209,378,1,2,0
209,577,1,0,2
209,893,0
209,52,1,2,0
209,60,2,6,1,0,3
209,250,0
209,150,1,2,0
209,64,1,0,2
209,31,0,2,1
209,66,0
209,67,1,0,2
209,216,2,1,0
209,32,0
209,70,0,2,1
209,199,0,1,2
209,872,0
209,222,0
209,235,1,0,2
209,227,1,3,6,2,0
60,575,2,1,0
60,378,0,1,2
60,577,0,2,1
60,43,0
60,52,2,0,1
60,250,0
60,64,0,2,1
60,31,1,2,0
60,67,0,2,1
60,216,0,2,1
60,32,0
60,70,0,2,1
60,199,1,0,2
60,222,0
60,235,1,0,2
60,227,2,6,3,0,1
227,378,1,0,2
227,32,0
227,222,0
908,918,0
908,889,0
908,919,4
908,891,0
908,887,0
908,379,0
918,1,0
918,266,0
918,267,0
889,887,0
889,814,0
889,815,0
891,920,0
891,379,0
887,814,0
887,815,0
379,921,0
379,922,0
379,910,2
379,487,2,0
379,217,0
379,622,0
527,212,0,2
527,213,0,2
907,814,0
907,815,0
888,893,0
888,681,0
888,75,0
888,240,0
888,241,0
888,815,0
888,814,0
240,225,0
240,814,0
240,815,0
240,241,0
814,628,0
814,622,0
814,815,0
814,241,0
815,622,0
815,241,0
241,225,0
519,212,0,2
519,213,2,0
520,212,2,0
520,213,2,0
402,31,0
910,869,0
910,841,0
212,521,2,0
487,594,0
410,771,0
410,622,0
213,521,0,2
622,635,0
622,886,0
923,449,0
923,99,0
449,103,0
449,110,0
99,873,0
99,177,0
99,117,0
99,94,0,5,1,3
99,31,0
99,103,0
99,95,0
99,104,0
99,110,0
831,833,0
831,500,0
831,729,0
831,730,0
831,924,0
831,767,0
831,834,0
831,835,0
833,834,0
833,835,0
500,145,0
500,835,0
729,145,0
729,467,0
729,730,0
729,733,0
729,734,0
729,835,0
730,145,0
730,467,0
730,733,0
730,734,0
730,835,0
924,835,0
767,835,0
834,835,0
925,351,0
925,352,0
925,353,0
925,354,0
925,355,0
925,356,0
351,901,0
351,906,0
352,901,0
352,906,0
353,901,0
353,906,0
354,901,0
354,906,0
355,901,0
355,906,0
356,901,0
356,906,0
926,2,0
926,3,0
926,600,0
926,601,0
2,335,0
2,64,2
2,67,2
2,233,2
2,70,2
2,222,2
2,601,0
3,335,0
3,64,2
3,67,2
3,233,2
3,70,2
3,222,2
3,601,0
600,292,2
601,878,0
601,292,0
862,156,4
862,162,0
862,551,0
862,103,0
862,110,0
156,927,0
162,216,0
551,876,0
551,880,0
551,881,0
551,445,0
551,884,0
103,104,0
103,902,0
103,928,0
103,872,0
110,104,0
110,902,0
110,928,0
927,861,0
861,577,0
868,863,0
868,121,0
868,229,0,1,2
868,562,2,0
868,19,0
868,189,0
868,929,0
868,211,0
868,64,2
868,31,1,2,0
868,217,0
868,563,0,2
868,218,0
868,454,0
868,564,2,0
868,358,0,2
868,455,0
868,930,0
868,931,0
868,272,0,5
868,224,1,3
868,235,2
868,228,3,1
868,886,2
868,635,2
863,932,0
863,864,0
863,117,0
863,681,0
863,933,0
863,104,0
863,934,0
863,866,0
229,230,1,0,2
229,44,5
229,64,1,0,2
229,67,1,0,2
229,216,1,0,2
229,441,0
229,70,0,1,2
229,199,0
229,224,0
229,235,1,3,2,0
229,237,0,2,1
229,228,0
562,563,0
19,254,2,1,0
19,36,0,1,2
19,37,2,1,0
19,39,1,0,2
19,40,2,0,1
19,41,1,2,0
19,43,0,1,2
19,45,1,0,2
19,47,2,0,1
19,51,0,1,2
19,54,0,2,1
19,56,1,2,0
19,59,0,1,2
19,250,2,0,1
19,21,0,1,2
19,251,2,1,0
19,61,2,1,0
19,62,2,0,1
19,256,0,1,2
19,65,0,1,2
19,257,2,0,1
19,258,0,2,1
19,259,2,1,0
19,32,0,1,2
19,252,1,0,2
19,261,2,1,0
19,264,2,0,1
19,253,2,0,1
19,236,0
19,75,1,2
929,930,0
211,363,0
211,638,0
211,222,0
64,837,0,1
64,935,0
64,874,0
64,230,3,0,1,2
64,936,0
64,231,0
64,37,0,1,3,2
64,40,1,0,2
64,41,0,3,2,1
64,42,2,1,0
64,43,0,1,2
64,45,1,2,0
