u,v,color
540,62,6,5,0
540,63,0,5,6
540,435,0
540,436,0,1
540,437,0
540,82,6,0,5
540,369,0
540,392,0
429,3,0
429,301,0
429,53,0
429,55,0
429,56,0
429,541,0
429,61,0
429,62,0
429,63,0
429,82,0
429,303,0
504,3,0
504,239,0
504,496,0
504,476,2,0
504,316,0
504,317,0
504,264,0
504,191,0
504,542,2
504,499,2,0
504,319,0
504,320,0
504,517,0
504,543,0
504,115,0
504,243,0
504,91,0
504,92,2
504,518,0
504,214,0
504,116,0
504,501,0
504,449,2,0
504,345,0
504,300,0
504,472,0
504,400,0
504,544,0
504,545,0
504,450,2
504,546,0
504,505,0,2
504,53,0
504,55,0
504,56,0
504,526,0
504,61,0
504,62,0
504,63,0
504,474,0
504,458,2
504,452,2
504,70,0
504,106,0
504,82,0
226,3,1,6,0
226,173,2,0,1
226,174,2,0,1
226,175,2,0,1
226,176,0,2,1
226,177,2,0,1
226,179,2,1,0
226,180,1,0,2
226,181,0,2,1
226,182,2,0,1
226,183,0,2,1
226,184,1,2,0
226,185,2,1,0
226,187,0,2,1
226,189,0,1,2
226,112,0,2,1
226,194,0,2,1
226,195,0
226,198,2,0,1
226,200,2,1,0
226,203,0,1,2
226,205,0,1,2
226,11,0,2,1
226,208,2,0
226,209,1,0,2
226,210,2,1,0
226,211,1,0,2
226,212,1,0,2
226,31,0,2,1
226,213,1,0,2
226,215,2,1,0
226,218,0,2,1
226,224,2,0,1
226,225,1,2,0
226,228,1,2,0
226,100,2,0,1
226,230,2,0,1
226,231,0,1,2
226,53,0,6,1
226,55,0,6,1
226,56,1,6,0
226,61,1,6,0
226,62,6,0,1
226,63,0,6,1
226,233,1,2,0
226,235,0,2,1
226,82,0,1,6
547,3,2
547,382,0
547,383,0
547,14,0
547,384,0
547,126,2
547,25,0
547,29,0
547,30,0
547,385,0
547,386,0
547,244,2
547,387,0
547,325,2
547,388,0
547,119,2
547,389,0
547,53,2
547,55,2
547,56,2
547,390,0
547,391,0
547,61,2
547,62,2
547,63,2
547,82,2
547,392,0
134,3,2
134,317,0
134,264,0
134,123,0,2
134,548,0
134,124,0,2
134,549,0
134,319,0
134,550,0
134,126,2
134,321,0
134,551,0
134,91,0
134,552,0
134,553,0
134,554,0
134,386,0
134,92,2
134,244,2
134,555,0
134,556,0
134,395,0
134,557,0
134,300,0
134,43,0
134,558,0
134,119,2
134,510,0
134,431,0
134,53,2
134,55,2
134,56,2
134,559,0
134,58,2
134,560,0
134,561,0
134,137,2
134,138,2
134,61,2
134,62,2
134,63,2
134,139,2
134,66,0
134,104,2
134,562,0
134,253,0
134,70,0,2
134,106,0
134,82,2
134,144,2
134,369,2,0
563,3,3,2,5,1,0
563,126,0
563,133,0
563,53,2,1,5,3,0
563,55,0,1,3,5,2
563,56,3,5,0,1,2
563,61,3,5,1,0,2
563,62,3,0,2,5,1
563,63,5,2,0,1,3
563,82,1,3,5,2,0
564,3,5,3
564,155,0
564,159,0
564,53,3,5
564,55,3,5
564,56,5,3
564,162,0
564,459,0
564,460,0
564,61,5,3
564,62,5,3
564,63,3,5
564,461,0
564,462,0
564,463,0
564,464,0
564,465,0
564,82,5,3
565,3,3,5,2,1,0
565,126,0
565,133,0
565,53,5,3,1,2,0
565,55,3,5,0,1,2
565,56,3,0,5,2,1
565,61,5,1,3,0,2
565,62,1,0,3,5,2
565,63,3,1,0,2,5
565,82,3,5,1,2,0
566,3,1,3,2,0,5
566,126,0
566,133,0
566,53,5,2,3,0,1
566,55,3,1,2,5,0
566,56,5,1,2,0,3
566,61,2,3,5,1,0
566,62,2,5,3,1,0
566,63,2,5,0,3,1
566,82,1,3,5,0,2
567,3,2,1,3,5,0
567,126,0
567,133,0
567,53,5,3,0,2,1
567,55,2,3,0,1,5
567,56,1,5,3,2,0
567,61,0,1,2,3,5
567,62,3,1,5,0,2
567,63,5,0,1,2,3
567,82,5,3,1,2,0
541,3,6,5,0
541,123,0
541,14,0
541,416,0
541,417,0
541,126,5,6
541,418,0
541,406,0
541,29,0
541,30,0
541,419,0
541,420,0
541,421,0
541,326,0
541,422,0
541,423,0
541,424,0
541,425,0
541,426,0
541,427,0
541,428,0
541,430,0
541,378,0
541,431,0
541,389,0
541,53,5,6,0
541,55,6,0,5
541,56,6,5,0
541,432,0
541,433,0
541,434,0
541,379,0
541,61,5,6,0
541,62,5,6,0
541,63,0,5,6
541,435,0
541,436,0,1
541,437,0
541,82,6,5,0
541,369,0
541,392,0
568,3,1,0,3,5,2
568,126,0
568,133,0
568,53,0,5,1,3,2
568,55,3,2,1,5,0
568,56,2,1,0,3,5
568,61,5,3,0,1,2
568,62,1,2,3,5,0
568,63,1,2,3,5,0
568,82,3,1,5,2,0
569,3,3,2,5,1,0
569,126,0
569,133,0
569,53,5,3,1,0,2
569,55,5,1,3,0,2
569,56,5,1,2,0,3
569,61,5,2,3,1,0
569,62,3,2,5,0,1
569,63,0,5,3,2,1
569,82,3,2,5,0,1
570,3,0
570,571,0
570,201,1
570,572,0
570,573,0
570,53,0
570,55,0
570,56,0
570,61,0
570,62,0
570,63,0
570,574,0
570,166,0
570,82,0
137,3,2
137,123,2
137,124,2
137,126,2
137,154,2
137,575,4
137,294,0
137,92,2
137,244,2
137,93,2
137,360,4
137,325,2
137,296,0
137,361,4
137,470,2
137,306,0
137,97,0
137,133,2,1
137,119,2
137,101,2
137,53,2
137,55,2
137,56,2
137,58,0,2
137,103,2
137,138,2
137,61,2
137,62,2
137,63,2
137,139,2
137,104,2
137,67,0
137,70,2
137,82,2
137,144,2
491,3,3,0,6,5,2,1
491,317,0
491,264,0
491,14,0
491,319,0
491,126,1
491,22,0
491,29,0
491,294,1
491,30,0
491,576,0
491,91,1
491,577,0
491,578,0
491,301,0
491,53,0,2,3,6,1,5
491,55,6,0,3,2,1,5
491,56,5,2,3,0,6,1
491,58,0
491,61,6,1,3,5,0,2
491,62,2,6,0,1,3,5
491,63,3,1,5,2,6,0
491,77,0
491,106,1
491,579,0
491,82,5,6,1,0,3,2
491,580,0
491,357,0
491,303,0
458,3,1
458,259,1
458,476,2,1
458,201,0
458,14,1,0
458,499,2
458,29,1,0
458,30,1,0
458,92,2
458,375,1
458,449,2
458,370,0
458,45,2
458,450,2
458,229,0
458,505,2
458,389,0
458,53,1
458,55,1
458,56,1
458,61,1
458,62,1
458,63,1
458,452,2
458,82,1
458,581,0
458,392,0
104,3,1,2
104,123,2
104,14,0,2,1
104,124,2
104,582,0
104,126,2
104,127,0,3
104,146,3
104,29,1,2,0
104,30,2,0,1
104,92,2
104,244,2
104,297,3
104,375,2,1,0
104,147,3
104,52,2,1
104,53,2,1
104,55,1,2
104,56,1,2
104,58,2
104,138,2
104,61,2,1
104,62,1,2
104,63,2,1
104,139,2
104,583,3,0
104,70,2
104,358,0,3,1
104,82,2,1
104,144,2
140,3,1,0,2
140,14,2,0
140,28,0
140,29,2,0
140,30,2,0
140,33,0
140,53,1,0,2
140,55,2,1,0
140,56,2,1,0
140,58,0,2
140,61,1,2,0
140,62,1,0,2
140,63,1,0,2
140,82,1,2,0
254,3,0
254,53,0
254,55,0
254,56,0
254,61,0
254,62,0
254,63,0
254,82,0
70,3,2,0
70,176,0
70,584,0
70,476,0
70,4,0
70,6,0
70,7,0
70,317,0
70,181,0
70,264,0
70,184,0
70,186,0
70,187,0
70,112,0
70,191,0
70,193,0
70,194,0
70,195,0
70,197,0
70,151,0
70,199,0
70,200,0
70,9,0
70,204,0
70,205,0
70,10,0
70,335,0
70,123,2
70,548,0
70,14,0
70,124,2
70,20,0
70,499,0
70,319,0
70,126,2
70,154,0
70,585,0
70,22,0
70,24,0
70,25,0
70,340,0
70,29,0
70,156,0
70,30,0
70,91,0
70,341,0
70,92,2
70,244,2
70,31,0
70,32,0
70,555,0
70,556,0
70,343,0
70,501,0
70,449,0
70,586,0
70,38,0
70,39,0
70,587,0
70,345,0
70,300,0
70,249,0
70,44,0
70,351,0
70,400,0
70,544,0
70,545,0
70,119,2
70,546,0
70,505,0
70,49,0
70,352,0
70,52,0
70,53,0,2
70,55,2,0
70,56,2,0
70,58,2,0
70,59,0
70,60,0
70,561,0
70,331,0
70,138,2
70,61,2,0
70,62,2,0
70,63,0,2
70,64,0
70,65,0
70,139,2,0
70,66,0
70,451,0
70,67,0
70,253,0
70,69,0
70,72,0
70,76,0
70,106,0
70,333,0
70,80,0
70,380,0
70,81,0
70,82,2,0
70,355,0
70,83,0
70,144,2
70,369,2,0
588,3,0,5,2,1,3
588,126,0
588,133,0
588,53,3,1,2,5,0
588,55,1,5,2,0,3
588,56,5,3,2,1,0
588,61,0,2,5,3,1
588,62,2,1,5,0,3
588,63,0,5,2,3,1
588,82,2,0,5,1,3
77,3,0
77,10,0
77,14,0
77,22,0
77,29,0
77,30,0
77,454,0
77,486,0
77,93,0
77,481,4
77,487,0
77,118,4
77,44,0
77,488,0
77,489,0
77,53,0
77,55,0
77,56,0
77,58,0
77,103,0
77,526,4
77,61,0
77,62,0
77,63,0
77,490,0
77,67,0
77,492,0
77,493,0
77,82,0
589,3,2
589,53,2
589,55,2
589,56,2
589,61,2
589,62,2
589,63,2
589,82,2
590,3,1
590,591,0
590,592,0
590,593,0
590,594,0
590,595,0
590,596,0
590,53,1
590,55,1
590,56,1
590,58,0
590,61,1
590,62,1
590,63,1
590,82,1
355,3,5
355,8,2,1,0
355,122,0,1
355,597,0
355,16,0
355,17,0
355,19,0
355,321,0
355,87,1,2,0
355,598,5
355,599,3
355,93,0
355,555,0
355,395,0
355,600,0
355,36,0
355,601,0
355,37,0
355,117,0
355,248,0
355,346,3,4,0
355,42,3
355,43,0
355,44,0
355,602,5
355,47,2,0,1
355,160,0
355,455,0
355,52,0,1
355,53,5
355,55,5
355,56,5
355,302,0
355,103,0
355,61,5
355,62,5
355,63,5
355,253,0
355,141,0,1
355,354,0,3,4
355,72,0,2,1
355,105,2,1,0
355,165,0
355,457,0
355,82,5
355,603,0,4
355,604,0
355,356,1,0,2
355,357,2,1,0
605,3,3,1,0,2,5
605,126,0
605,133,0
605,53,5,2,3,0,1
605,55,3,1,5,0,2
605,56,1,3,0,2,5
605,61,3,5,1,0,2
605,62,2,1,3,0,5
605,63,5,0,2,1,3
605,82,3,2,0,1,5
606,3,2,3,0,1,5
606,126,0
606,133,0
606,53,0,5,3,2,1
606,55,0,1,3,5,2
606,56,0,2,1,5,3
606,61,0,3,5,2,1
606,62,5,3,0,1,2
606,63,2,1,3,5,0
606,82,3,1,0,5,2
607,3,5,0,1,3,2
607,126,0
607,133,0
607,53,1,0,3,5,2
607,55,0,3,5,2,1
607,56,2,5,1,0,3
607,61,3,5,0,1,2
607,62,3,1,2,0,5
607,63,1,5,0,2,3
607,82,1,5,3,2,0
150,151,0
150,152,0
150,153,0
150,157,0
150,158,0
150,160,0
150,163,0
150,165,0
150,166,0
151,173,0
151,174,0
151,175,2,1,0
151,176,1,2,0
151,177,2,1,0
151,178,2,1,0
151,179,0
151,8,2,0,1
151,180,0
151,181,1,0,2
151,182,0
151,183,2,0,1
151,184,0,1,2
151,185,1,2,0
151,186,1,0,2
151,187,2,0,1
151,189,2,1,0
151,190,1,2,0
151,112,2,0,1
151,191,0,2,1
151,192,0,1,2
151,193,2,0,1
151,194,2,1,0
151,195,0,1,2
151,196,1,2,0
151,197,2,0,1
151,198,2,1,0
151,199,2,0,1
151,200,0,1,2
151,201,0,2
151,202,2
151,203,0
151,204,2,1,0
151,205,0,2,1
151,11,0
151,206,2,0
151,152,0
151,207,0
151,153,0
151,608,0
151,210,1,2,0
151,211,2,0,1
151,28,3,1
151,31,2,0,1
151,33,1,3
151,216,0
151,217,0
151,219,2,1,0
151,220,0
151,609,0
151,223,0
151,224,0
151,225,0
151,370,2,0
151,160,2,0,1
151,227,0
151,228,0
151,229,0,2
151,230,0
151,251,1
151,232,0
151,165,0,2,1
151,233,0
151,234,0
151,235,0
151,257,3,1
152,153,0
152,610,0
152,157,0
152,158,0
152,31,0
152,160,0
152,163,0
152,165,0
152,166,0
153,181,0
153,264,0
153,323,0
153,157,0
153,158,0
153,576,0
153,611,0
153,215,0
153,96,0
153,612,0
153,613,0
153,327,0
153,160,0
153,163,0
153,614,0
153,165,0
153,166,0
157,196,0
157,160,0
157,163,0
157,615,0
157,165,0
157,166,0
158,196,0
158,160,0
158,163,0
158,615,0
158,165,0
158,166,0
160,175,1,0,2
160,176,2,0,1
160,177,0,2,1
160,178,2,0,1
160,8,2,0,1
160,317,0
160,181,2,1,0
160,264,0
160,183,2,1,0
160,184,1,2,0
160,185,0,2,1
160,186,1,2,0
160,187,0,1,2
160,189,0,2,1
160,190,2,1,0
160,112,2,0,1
160,191,1,0,2
160,192,0,2,1
160,193,0,2,1
160,194,1,0,2
160,195,1,2,0
160,196,1,0,2
160,197,2,1,0
160,198,2,0,1
160,199,2,0,1
160,200,0,2,1
160,201,0,2
160,202,2
160,204,0,2,1
160,205,1,2,0
160,10,0
160,206,2,0
160,241,0
160,319,0
160,210,0,1,2
160,211,2,0,1
160,28,1,3
160,242,0
160,323,0
160,31,0,1,2
160,33,3,1
160,215,0
160,246,0
160,326,0
160,219,0,1,2
160,96,0
160,613,0
160,327,0
160,370,2,0
160,229,2,0
160,250,0
160,163,0
160,614,0
160,616,0
160,617,0
160,618,0
160,165,0
160,166,0
160,257,1,3
163,619,0
163,366,5
163,620,0
163,480,0
163,270,0
163,273,0
163,165,0
163,166,0
165,175,1,0,2
165,176,1,2,0
165,177,0,1,2
165,178,0,2,1
165,317,0
165,181,1,0,2
165,264,0
165,183,2,1,0
165,184,0,1,2
165,185,0,2,1
165,186,2,1,0
165,187,0,2,1
165,189,0,2,1
165,190,2,1,0
165,112,2,0,1
165,191,1,0,2
165,192,0,2,1
165,193,2,0,1
165,194,1,2,0
165,195,1,2,0
165,196,2,0,1
165,197,0,2,1
165,198,0,2,1
165,199,0,1,2
165,200,0,1,2
165,201,2,0
165,202,2
165,204,0,1,2
165,205,1,0,2
165,10,0
165,206,0,2
165,241,0
165,319,0
165,210,2,0,1
165,211,2,0,1
165,28,3,1
165,242,0
165,323,0
165,31,2,0,1
165,33,1,3
165,215,0
165,246,0
165,326,0
165,219,2,0,1
165,96,0
165,613,0
165,327,0
165,370,2,0
165,229,2,0
165,250,0
165,614,0
165,616,0
165,617,0
165,618,0
165,166,0
165,257,3,1
166,620,0
166,164,0
259,260,0
259,621,0
259,577,0
259,622,0
259,623,0
259,624,0
259,625,0
259,579,0
259,580,0
621,290,0
621,626,0
621,261,0
621,317,0
621,264,0
621,627,0
621,628,0
621,319,0
621,295,0
621,629,0
621,576,0
621,630,0
621,276,0
621,277,0
577,631,0
577,405,0
577,321,0
577,632,0
577,633,0
577,634,0
577,635,0
577,636,0
577,388,0
577,96,0
577,43,0
577,364,0
577,637,0
577,638,0
577,365,0
577,580,0
622,290,0
622,626,0
622,317,0
622,264,0
622,627,0
622,628,0
622,319,0
622,295,0
622,629,0
622,576,0
622,630,0
623,261,0
623,263,0
623,266,0
623,45,0
623,54,0
623,71,0
623,74,0
623,276,0
623,277,0
623,85,0
624,487,0
624,639,0
624,640,0
624,641,0
625,487,0
625,639,0
625,640,0
625,641,0
579,631,0
579,405,0
579,321,0
579,632,0
579,633,0
579,634,0
579,635,0
579,636,0
579,388,0
579,96,0
579,43,0
579,364,0
579,637,0
579,638,0
579,365,0
579,580,0
580,631,0
580,405,0
580,632,0
580,294,0
580,634,0
580,635,0
580,636,0
580,96,0
580,43,0
580,638,0
580,358,3
404,260,0
404,642,0
404,643,0
404,115,0
404,635,0
404,270,0
404,116,0
404,644,0
404,273,0
405,260,0
405,631,0
405,632,0
405,643,0
405,645,0
405,410,0
405,646,0
405,302,0
405,638,0
405,647,0
405,648,0
405,649,0
267,260,0
267,290,0
267,295,0
267,650,0
267,95,0
267,651,0
267,274,0
267,275,0
115,260,0
115,261,0
115,263,0
115,543,0
115,454,0
115,116,0
115,96,0
115,300,0
115,302,0
115,527,0
115,276,0
115,277,0
268,260,0
268,322,0
268,439,0
268,269,0
269,260,0
269,261,0
269,263,0
269,292,0
269,322,0
269,266,0
269,439,0
269,276,0
269,277,0
270,260,0
270,261,0
270,296,0
270,298,0
270,271,0
270,299,0
270,302,0
270,273,0
270,276,0
270,277,0
116,260,0
116,261,0
116,543,0
116,454,0
116,96,0
116,300,0
116,302,0
116,527,0
116,276,0
116,277,0
298,260,0
298,296,0
298,271,0
298,299,0
298,273,0
271,260,0
271,261,0
271,263,0
271,126,0
271,266,0
271,299,0
271,273,0
271,332,0
271,276,0
271,414,0
271,277,0
299,260,0
299,296,0
299,273,0
46,260,0
46,317,0
46,264,0
46,319,0
46,43,0
46,44,0
46,280,0
273,260,0
273,296,0
273,302,0
274,260,0
274,261,0
274,263,0
274,9,0
274,516,0
274,318,0
274,445,0
274,126,0
274,652,0
274,500,0
274,266,0
274,244,0
274,387,0
274,519,0
274,521,0
274,653,0
274,654,0
274,119,0
274,525,0
274,275,0
274,276,0
274,277,0
274,107,0
275,260,0
275,261,0
275,263,0
275,317,0
275,264,0
275,319,0
275,292,0
275,266,0
275,323,0
275,294,0
275,327,0
275,276,0
275,616,0
275,617,0
275,618,0
275,277,0
80,260,0
80,238,0
80,5,0
80,6,0
80,7,0
80,204,0
80,205,0
80,10,0
80,11,0
80,14,0
80,15,0
80,20,0
80,499,0
80,22,0
80,24,0
80,25,0
80,29,0
80,30,0
80,31,0
80,32,0
80,38,0
80,39,0
80,655,0
80,44,0
80,45,0
80,505,0
80,49,0
80,50,0
80,54,0
80,302,0
80,58,0
80,59,0
80,60,0
80,64,0
80,65,0
80,68,0
80,69,0
80,71,0
80,74,0
80,76,0
80,81,4
80,83,0
80,280,0
80,85,0
80,258,0
278,260,0
278,261,0
278,316,0
278,263,0
278,320,0
278,266,0
278,276,0
278,277,0
642,643,0
642,635,0
635,582,0
635,656,0
635,644,0
635,657,0
635,302,0
635,658,0
644,643,0
591,239,0
591,496,0
591,476,0
591,264,0
591,243,0
591,90,0
591,215,0
591,98,0
591,99,0
591,45,0
239,584,1
239,496,0,2
239,476,0
239,316,0
239,317,0
239,264,0
239,189,0
239,627,0
239,628,0
239,659,0
239,319,0
239,320,0
239,517,0
239,660,0
239,243,0
239,518,0
239,214,0
239,95,0
239,221,0
239,661,0
239,662,0
239,449,0
239,578,0
239,400,0
239,526,0
239,630,0
239,617,0
496,584,1
496,476,0
496,317,0
496,264,0
496,497,0
496,627,0
496,498,0
496,628,0
496,659,0
496,319,0
496,320,0
496,243,0,2
496,214,0
496,501,0
496,470,0
496,95,0
496,221,0
496,661,0
496,662,0
496,449,0
496,578,0
496,630,0
476,663,0
476,4,0
476,317,0
476,264,0
476,497,0
476,498,0
476,542,2
476,499,2
476,319,0
476,320,0
476,500,0
476,243,0
476,92,2
476,447,0
476,214,0
476,375,0
476,501,0
476,664,0
476,470,0
476,661,0
476,449,0,2
476,613,0
476,665,0
476,472,0
476,666,0
476,45,2
476,119,0
476,450,2
476,505,2
476,54,2
476,651,0
476,313,0
476,667,0
476,474,0
476,451,0
476,67,0
476,452,2
476,71,2
476,74,2
476,453,0
476,668,0
476,333,0
476,669,4,3
476,369,0
476,85,2
476,670,3,4
243,584,1
243,316,0
243,317,0
243,264,0
243,189,0
243,627,0
243,628,0
243,659,0
243,319,0
243,320,0
243,517,0
243,660,0
243,518,0
243,214,0
243,95,0
243,221,0
243,661,0
243,662,0
243,449,0
243,578,0
243,400,0
243,526,0
243,630,0
243,617,0
90,516,0
90,659,0
90,89,0
90,519,0
90,94,0
90,671,0
90,672,0
90,521,0
90,662,0
90,665,0
90,99,0
90,666,0
90,161,0
90,101,0
90,525,0
90,668,0
90,107,0
90,380,0
215,173,2,1,0
215,174,0,2,1
215,175,1,0,2
215,176,1,2,0
215,177,0,1,2
215,179,1,0,2
215,180,2,0,1
215,181,1,2,0
215,182,1,2,0
215,183,2,1,0
215,184,2,0,1
215,185,1,2,0
215,187,0,1,2
215,189,1,0,2
215,112,1,0,2
215,194,2,0,1
215,198,2,1,0
215,200,2,1,0
215,203,2,1,0
215,205,2,0,1
215,11,1,0,2
215,206,2,1
215,208,0,2
215,209,0,1,2
215,210,1,2,0
215,211,2,0,1
215,212,2,1,0
215,673,0
215,620,0
215,31,0,1,2
215,213,0,2,1
215,674,0
215,218,2,0,1
215,222,1,2
215,224,1,2,0
215,225,2,0,1
215,228,2,1,0
215,100,0,1,2
215,230,0,2,1
215,231,0,2,1
215,253,0
215,675,0
215,233,1,2,0
215,235,1,0,2
98,665,0
98,97,2
98,666,0
98,668,0
99,382,0
99,383,0
99,516,0
99,89,0
99,676,0
99,519,0
99,94,0
99,671,0
99,672,0
99,521,0
99,665,0
99,666,0
99,101,0
99,525,0
99,668,0
99,107,0
99,380,0
45,592,0
45,8,0
45,10,0
45,123,0
45,124,0
45,608,0
45,22,0
45,91,0
45,31,0
45,247,0
45,388,0
45,449,2,0
45,609,0
45,677,0
45,44,0
45,450,2
45,138,0
45,452,2
45,106,0
45,369,0
678,679,0
678,680,0
678,681,0
678,682,0
678,683,0
678,684,0
678,685,0
679,686,0
679,687,0
679,38,3
679,688,0
679,689,0
679,690,0
679,60,3
679,691,0
679,692,0
679,693,0
680,686,0
680,687,0
680,38,3
680,688,0
680,689,0
680,690,0
680,60,3
680,691,0
680,692,0
680,693,0
681,686,0
681,687,0
681,38,3
681,688,0
681,689,0
681,690,0
681,60,3
681,691,0
681,692,0
681,693,0
682,686,0
682,687,0
682,38,3
682,688,0
682,689,0
682,690,0
682,60,3
682,691,0
682,692,0
682,693,0
683,686,0
683,687,0
683,38,3
683,688,0
683,689,0
683,690,0
683,60,3
683,691,0
683,692,0
683,693,0
684,686,0
684,687,0
684,38,3
684,688,0
684,689,0
684,690,0
684,60,3
684,691,0
684,692,0
684,693,0
685,686,0
685,687,0
685,38,3
685,688,0
685,689,0
685,690,0
685,60,3
685,691,0
685,692,0
685,693,0
687,694,0
687,695,0
687,696,0
688,694,0
688,695,0
688,696,0
692,697,0
692,698,0
692,699,0
290,316,0
290,317,0
290,264,0
290,318,0
290,319,0
290,321,0
290,633,0
290,634,0
290,324,0
290,326,0
290,96,0
290,409,0
290,328,0
290,330,0
290,107,0
290,144,0
316,261,0
316,263,0
316,317,0
316,264,0
316,318,0
316,499,0
316,319,0
316,500,0
316,266,0
316,294,0
316,295,0
316,92,0
316,214,0
316,555,0
316,325,0
316,326,0
316,95,0
316,221,0
316,96,0
316,400,0
316,546,0
316,505,0
316,276,0
316,277,0
316,107,0
321,193,0
321,549,0
321,292,0
321,322,0
321,323,0
321,295,0
321,386,0
321,556,0
321,700,4
321,600,0
321,326,0
321,410,0
321,327,0
321,378,0
321,510,0
321,431,0
321,379,0
321,560,0
321,66,0
633,261,0
633,263,0
633,266,0
633,295,0
633,634,0
633,650,0
633,96,0
633,276,0
633,277,0
634,261,0
634,263,0
634,701,0
634,702,0
634,266,0
634,295,0
634,629,0
634,650,0
634,96,0
634,276,0
634,277,0
324,295,0
324,509,0
324,325,0
324,512,0
326,626,0
326,261,0
326,263,0
326,317,0
326,264,0
326,193,0
326,318,0
326,659,0
326,319,0
326,320,0
326,127,0
326,406,0
326,292,0
326,517,0
326,322,0
326,266,0
326,323,0
326,294,0
326,295,0
326,576,0
326,92,0
326,518,0
326,325,0
326,96,0
326,662,0
326,409,0
326,327,0
326,300,0
326,411,0
326,503,0
326,654,0
326,703,0
326,412,0
326,329,0
326,526,0
326,136,0
326,332,0
326,276,0
326,277,0
326,107,0
96,626,0
96,261,0
96,334,0
96,515,0
96,263,0
96,317,0
96,264,0
96,187,0
96,318,0
96,319,0
96,320,0
96,266,0
96,323,0
96,294,0
96,295,0
96,576,0
96,92,2,0
96,600,0
96,325,0
96,296,0
96,409,0
96,704,0
96,410,0
96,523,0
96,327,0
96,300,0
96,348,0
96,349,0
96,411,0
96,654,0
96,703,0
96,412,0
96,276,0
96,414,0
96,277,0
96,107,0
409,317,0
409,264,0
409,319,0
409,295,0
328,295,0
328,509,0
328,325,0
328,512,0
330,295,0
330,509,0
330,325,0
330,512,0
144,261,0
144,263,0
144,317,2
144,264,2
144,123,2
144,124,2
144,318,2
144,705,0,2
144,319,2
144,126,2
144,706,2
144,406,0
144,266,0
144,295,0
144,707,0,2
144,92,2
144,244,2
144,708,0,2
144,709,2,0
144,710,2,0
144,410,0
144,711,0,2
144,712,2,0
144,300,0
144,713,2,0
144,411,0
144,714,2,0
144,412,0
144,715,0,2
144,119,2
144,716,2,0
144,58,2
144,138,2
144,139,2
144,717,2,0
144,332,0
144,718,2
144,276,0
144,719,2
144,358,0
144,277,0
144,107,2
144,720,2
237,4,0
237,305,0
237,674,0
237,396,0
237,222,0
237,307,0
237,308,0
237,309,0
237,721,0
237,722,0
237,310,0
237,311,0
237,312,0
237,58,0
237,314,0
237,253,0
237,315,0
4,176,0
4,187,0
4,195,0
4,9,0
4,204,0
4,205,0
4,10,0
4,125,0
4,210,0
4,22,0
4,23,0
4,26,0
4,31,0
4,723,0
4,724,0
4,42,4,3
4,595,0
4,44,0
4,251,0
4,51,0
4,725,0
4,58,0
4,67,0
4,253,0
4,232,0
4,78,0
4,257,0
4,369,0
305,126,4
305,555,0
305,617,0
305,369,0
674,726,0
674,550,0
674,551,0
674,554,0
674,386,0
674,555,0
674,556,0
674,727,0
674,510,0
674,728,0
674,253,0
396,317,0
396,264,0
396,124,0
396,319,0
396,155,0
396,395,0
396,43,0
396,159,0
396,44,0
396,400,0
396,162,0
396,58,0
396,331,0
396,66,0
396,253,0
396,233,0
396,369,0
222,173,1,2
222,174,2,1
222,175,1,2
222,176,2,1
222,177,0,1,2
222,179,2,1
222,180,2,1
222,181,1,2
222,182,0,1,2
222,183,1,0,2
222,184,2,1
222,185,1,2
222,187,1,2
222,189,1,2
222,112,1,2
222,194,1,2
222,198,0,1,2
222,200,2,1
222,203,1,2
222,204,0
222,205,1,0,2
222,11,2,1
222,206,0,1,2
222,209,1,2
222,729,0
222,210,2,0,1
222,211,0,1,2
222,31,2,0,1
222,218,1,2,0
222,224,2,1
222,225,1,2
222,228,2,1,0
222,230,2,1
222,233,1,2
222,235,1,2,0
307,126,4
307,555,0
307,617,0
307,369,0
308,126,4
308,555,0
308,730,0
308,617,0
308,369,0
309,126,4
309,555,0
309,617,0
309,369,0
721,722,0
310,126,4
310,555,0
310,617,0
310,369,0
311,126,4
311,555,0
311,617,0
311,369,0
312,126,4
312,555,0
312,617,0
312,369,0
314,126,4
314,555,0
314,617,0
314,369,0
253,317,0
253,264,0
253,124,0
253,319,0
253,552,0
253,553,0
253,555,0
253,556,0
253,557,0
253,400,0
253,558,0
253,725,0
253,658,0
253,559,0
253,58,3,0
253,651,0
253,560,0
253,561,0
253,66,0
253,562,0
315,126,4
315,555,0
315,617,0
315,369,0
173,174,0,1,2
173,175,1,2,0
173,176,1,0,2
173,177,2,1,0
173,178,0
173,179,1,0,2
173,180,1,2,0
173,181,1,0,2
173,182,1,2,0
173,183,2,1,0
173,184,2,1,0
173,185,0,1,2
173,186,0
173,187,1,0,2
173,189,0,2,1
173,190,0
173,112,2,0,1
173,191,0
173,192,0
173,193,0
173,194,0,2,1
173,195,0
173,196,0
173,197,0
173,198,1,0,2
173,199,0
173,200,2,0,1
173,203,2,1,0
173,204,0
173,205,2,0,1
173,11,2,0,1
173,206,1,2
173,207,0
173,208,2,0
173,209,0,2,1
173,210,1,2,0
173,211,0,2,1
173,212,2,1,0
173,31,1,2,0
173,213,1,0,2
173,216,0
173,217,0
173,218,0,2,1
173,219,0
173,220,0
173,223,0
173,224,2,0,1
173,225,0,2,1
173,227,0
173,228,0,2,1
173,100,2,1,0
173,230,0,1,2
173,231,2,0,1
173,232,0
173,233,2,0,1
173,234,0
