u,v,color
54,138,2,0,1
54,143,2,0,1
54,146,0,2,1
54,49,1,2,0
54,149,1,0,2
54,224,0
54,562,0
54,226,2
54,196,1,0,2
54,349,0
54,232,0,1
54,236,0
54,390,0,1,2
54,563,0
54,564,0
54,238,0
54,565,0
54,546,0,3
54,161,0
54,192,0
54,162,1,0,2
54,193,0
54,73,0,2,1
54,194,0
54,566,0
54,567,0
54,391,2,1,0
54,392,1,0,2
54,165,0
54,79,2
54,559,1,0
54,245,0
54,558,1,0
54,243,2,0,1
54,568,0
54,557,0,1
54,569,0
54,85,2
54,173,0
54,556,1,3
54,94,0
54,393,0,1,2
54,555,1,0
54,176,2,1,0
54,177,2,1,0
54,351,0
54,570,0
54,223,0
54,241,0
55,123,1,2,0
55,128,0,2,1
55,129,1,0,2
55,130,2,3,1,0
55,132,2,0,1
55,133,1,0,2
55,134,0,1,2
55,137,2,0,1
55,138,2,0,1
55,143,1,2,0
55,146,1,0,2
55,49,1,2,0
55,149,1,0,2
55,224,0
55,562,0
55,226,2
55,232,1,0
55,349,0
55,236,0
55,390,1,2,0
55,563,0
55,564,0
55,238,0
55,565,0
55,546,0,3
55,161,0
55,192,0
55,162,2,1,0
55,193,0
55,73,0,1,2
55,194,0
55,566,0
55,567,0
55,391,2,0,1
55,392,2,1,0
55,165,0
55,79,2
55,559,1,0
55,245,0
55,558,0,1
55,243,1,0,2
55,196,1,0,2
55,568,0
55,557,1,0
55,569,0
55,85,2
55,173,0
55,556,3,1
55,94,0
55,393,2,0,1
55,555,1,0
55,176,1,2,0
55,177,0,2,1
55,351,0
55,570,0
55,223,0
55,241,0
543,132,0
543,546,0
543,177,0
543,176,0
543,94,0
543,161,0
544,358,0
544,554,0
374,48,5,2,0,3
374,571,3,0,5
374,572,3,5
374,74,5,0,3,2
374,573,5,3
374,387,0
374,574,5,0,3
374,575,5,3
374,576,3,0,5
374,577,5,3
374,100,5,0,3
374,578,5,3
374,579,3,5
374,580,3,5
374,581,5,3
374,65,0,2,5,3
374,582,3,5,0
349,122,3
349,123,3
349,124,3
349,127,1,3
349,130,3
349,135,3
349,140,3
349,149,3
349,583,0
349,550,0
349,584,0
349,318,2,0
349,585,0
349,586,0
349,91,0
349,587,0
377,48,3,0,5,2
377,571,5,0,3
377,572,3,5
377,582,0,5,3
377,65,0,3,5,2
377,581,5,3
377,579,5,3
377,100,5,3,0
377,577,5,3
377,578,3,5
377,573,3,5
377,574,0,5,3
377,575,5,3
377,74,3,5,0,2
377,576,0,3,5
377,580,3,5
545,564,0
545,585,0
545,566,0
546,122,3
546,190,0
546,91,3,0
546,94,0
546,176,0
546,161,0
546,548,0
546,165,3
546,196,3
161,121,1,2
161,122,0,2
161,123,0,1,2
161,124,0,2
161,127,0,2,1
161,128,0,2
161,129,0,2
161,130,2,0
161,131,1,0,2
161,132,0,2
161,133,2,0,1
161,134,2,0
161,135,0,2
161,137,0,2,1
161,138,2,0
161,140,0,2
161,143,1,2,0
161,146,1,0,2
161,147,0,1,2
161,149,1,0,2
161,150,1,0,2
161,184,0,2
161,151,1,2
161,186,2,0
161,153,0,1,2
161,154,2,1
161,156,2,1,0
161,158,2,1
161,159,1,2
161,160,2,1
161,192,0
161,162,1,0,2
161,72,0
161,548,0
161,195,0
161,166,1,2
161,167,2,1
161,169,2,0,1
161,170,2,1
161,200,2,0
161,173,1,2
161,91,0
161,94,0
161,175,1,2,0
161,176,2,0
161,177,0,2,1
161,178,0,2,1
161,203,1,2
379,48,5,3,0,2
379,571,5,0,3
379,572,3,5
379,582,0,5,3
379,65,0,5,3,2
379,581,5,3
379,580,5,3
379,576,5,0,3
379,74,3,2,0,5
379,575,3,5
379,574,3,5,0
379,386,0
379,573,5,3
379,578,3,5
379,577,5,3
379,100,5,3,0
379,579,5,3
548,132,0
548,94,0
548,176,0
548,177,0
381,48,5,3,0,2
381,571,5,3,0
381,588,3,0,5
381,572,3,5
381,582,3,5,0
381,65,2,0,3,5
381,581,3,5
381,580,3,5
381,576,0,3,5
381,589,6,5
381,74,2,5,0,3
381,578,5,3
381,577,5,3
381,100,3,5,0
381,579,5,3
381,573,3,5
381,574,5,3,0
381,575,5,3
382,48,2,0,3,5
382,571,0,3,5
382,588,0,5,3
382,572,3,5
382,582,5,3,0
382,590,3,5,0
382,65,2,5,0,3
382,581,5,3
382,459,3
382,580,3,5
382,576,5,0,3
382,589,6,5
382,74,3,2,0,5
382,575,3,5
382,574,3,0,5
382,591,3,0,5
382,90,0,5,3
382,573,5,3
382,93,3,0,5
382,578,5,3
382,577,5,3
382,100,0,3,5
382,579,3,5
550,564,0
550,566,0
385,48,0,3,5,2
385,571,3,0,5
385,572,3,5
385,582,5,0,3
385,65,2,5,0,3
385,581,5,3
385,580,5,3
385,576,5,3,0
385,74,0,2,3,5
385,575,3,5
385,574,5,0,3
385,573,5,3
385,578,3,5
385,577,5,3
385,100,3,0,5
385,579,3,5
552,592,0
552,587,0
552,553,0
552,554,0
386,48,3,0,2,5
386,571,3,5,0
386,588,5,3,0
386,572,3,5
386,582,3,5,0
386,65,2,0,3,5
386,581,5,3
386,580,3,5
386,576,0,3,5
386,74,2,3,0,5
386,575,3,5
386,574,5,0,3
386,579,5,3
386,573,3,5
386,578,3,5
386,577,5,3
386,593,3
386,100,5,0,3
387,48,0,5,3,2
387,571,3,5,0
387,572,5,3
387,582,0,3,5
387,65,2,5,3,0
387,581,5,3
387,580,3,5
387,576,0,5,3
387,74,3,0,2,5
387,575,5,3
387,574,5,3,0
387,573,3,5
387,578,3,5
387,577,5,3
387,100,3,0,5
387,579,3,5
553,594,0
91,123,0,2,1
91,128,0,2,1
91,129,2,1,0
91,130,2,0,1,3
91,132,1,2,0
91,133,1,2,0
91,134,1,2,0
91,137,1,0,2
91,138,2,1,0
91,143,2,0,1
91,146,1,0,2
91,49,0,1,2
91,149,0,2,1
91,224,0
91,562,0
91,226,2
91,232,0,1
91,236,0
91,390,2,0,1
91,563,0
91,564,0
91,238,0
91,565,0
91,192,0
91,162,2,0,1
91,193,0
91,73,2,1,0
91,194,0
91,566,0
91,567,0
91,391,0,2,1
91,392,2,1,0
91,165,0
91,79,2
91,559,0,1
91,245,0
91,558,0,1
91,243,1,2,0
91,196,0,1,2
91,568,0
91,557,0,1
91,569,0
91,85,2
91,173,0
91,556,3,1
91,94,0
91,393,1,2,0
91,555,0,1
91,176,1,0,2
91,177,2,1,0
91,351,0
91,570,0
91,223,0
91,241,0
94,72,2
94,79,2
94,178,0
94,177,0
94,176,0
176,121,0
176,122,2,0,1
176,123,2,0,1
176,124,1,2,0
176,182,0,2
176,127,1,2,0
176,128,0,1,2
176,129,0,2,1
176,130,2,0,1
176,131,2,1,0
176,132,1,2,0
176,133,2,1,0
176,134,2,0,1
176,135,0,1,2
176,137,1,2,0
176,138,1,0,2
176,140,2,0,1
176,143,0,1,2
176,146,1,0,2
176,147,0
176,49,2
176,149,1,2,0
176,150,0,2,1
176,184,2,1,0
176,232,1
176,59,0
176,151,0
176,152,0
176,186,2,0,1
176,190,2,0
176,153,0
176,154,0
176,155,0
176,595,3
176,156,0
176,157,0
176,158,0
176,159,0
176,160,0
176,192,0
176,162,2,0,1
176,164,0
176,194,0
176,195,2
176,165,0
176,559,1
176,166,0
176,558,1
176,196,0
176,557,1
176,167,0
176,168,0
176,198,0
176,172,0
176,200,1,2,0
176,556,1
176,555,1
176,175,0
176,178,1,0,2
176,177,0,2,1
176,206,0,2
176,180,0
176,181,0
177,121,1,0,2
177,122,1,2,0
177,123,0,2,1
177,124,2,0,1
177,182,0,2
177,127,2,1,0
177,128,2,0,1
177,129,0,1,2
177,130,1,0,2
177,131,0,1,2
177,132,2,1,0
177,133,2,0,1
177,134,1,0,2
177,135,1,2,0
177,137,0,1,2
177,138,2,0,1
177,140,1,2,0
177,143,0,2,1
177,146,2,0,1
177,147,0,2,1
177,148,1,2,0
177,49,0,2,1
177,149,1,0,2
177,150,0,1,2
177,184,0,2,1
177,59,0
177,151,0,2,1
177,152,0
177,186,1,0,2
177,190,2,0
177,153,1,2,0
177,154,2,1,0
177,155,0
177,595,3
177,156,0,1,2
177,157,0
177,158,0,2,1
177,159,0,1,2
177,160,2,1,0
177,192,0
177,162,2,0,1
177,193,0
177,164,0
177,566,0
177,195,2
177,165,0
177,166,2,1,0
177,197,0
177,167,0,1,2
177,168,0
177,169,1,2
177,170,2,0,1
177,171,0,2
177,198,0
177,199,0
177,172,0
177,200,0,1,2
177,201,0,1,2
177,174,2,1,0
177,175,0,2,1
177,181,0
177,203,1,2,0
177,180,0
177,206,0,2
177,179,1,0,2
177,178,1,2,0
351,122,3
351,123,3
351,124,3
351,127,1,3
351,130,3
351,135,3
351,140,3
351,149,3
351,583,0
351,584,0
351,318,2,0
351,585,0
351,596,0
351,586,0
351,587,0
554,597,0
554,585,0
554,587,0
121,122,0
121,123,1,2,0
121,124,0
121,127,1,2,0
121,128,0
121,129,0
121,130,0
121,131,0,1,2
121,132,0
121,133,1,2,0
121,134,0
121,135,0
121,137,1,0,2
121,138,0
121,140,0
121,143,0,2,1
121,146,1,0,2
121,147,2,1,0
121,148,2,0,1
121,49,0,1,2
121,149,1,2,0
121,150,2,0,1
121,59,0
121,151,2,1,0
121,152,0
121,188,0
121,153,1,0,2
121,154,1,2,0
121,155,0
121,156,2,0,1
121,157,0
121,158,1,2,0
121,159,2,1,0
121,160,1,0,2
121,162,1,2,0
121,163,0,2,1
121,164,0
121,165,0
121,166,0,2,1
121,167,2,1,0
121,168,0
121,169,1,2
121,170,2,1,0
121,171,2,0
121,198,0
121,364,0
121,172,0
121,201,1,0,2
121,173,2,1,0
121,174,0,1,2
121,175,2,0,1
121,178,2,1,0
121,179,2,1,0
121,180,0
121,203,1,2,0
121,181,0
122,178,0,1,2
122,206,0,2
122,180,0
122,204,0
122,181,0
122,186,0,1,2
122,135,1,0,3,2
122,137,2,0,1
122,138,0,1,2
122,140,1,0,2
122,143,2,3,1,0
122,183,0
122,146,1,0,2
122,147,0
122,49,2
122,149,2,0,1,3
122,150,3,1,0,2
122,184,1,2,0
122,185,0
122,59,0
122,151,0
122,152,0
122,187,0
122,190,2,0
122,153,0
122,154,0
122,191,0
122,155,0
122,156,0
122,157,0
122,158,0
122,159,0
122,160,0
122,192,0
122,162,3,1,2,0
122,164,0
122,194,0
122,195,0,2
122,165,0,3
122,166,0
122,196,0,3
122,167,0
122,168,0
122,198,0
122,172,0
122,200,1,2,0
122,556,1,3
122,175,0
122,123,0,1,2,3
122,124,1,2,0
122,182,2,0
122,127,2,3,1,0
122,128,2,0,1
122,129,1,2,0
122,130,3,2,0,1
122,131,0,1,2
122,132,1,0,2
122,133,1,0,2
122,134,1,2,0
123,140,1,2,0
123,143,2,1,3,0
123,183,0
123,146,2,1,0
123,147,2,0,1
123,148,0,1,2
123,49,2,0,1
123,149,0,1,3,2
123,150,1,0,3,2
123,184,0,1,2
123,185,0
123,59,0
123,151,1,2,0
123,152,0
123,186,0,2,1
123,187,0
123,188,0
123,189,0
123,190,2,0
123,153,1,2,0
123,154,0,1,2
123,191,0
123,155,0
123,156,2,0,1
123,157,0
123,158,1,0,2
123,159,0,1,2
123,160,2,1,0
123,162,0,2,3,1
123,193,0
123,163,1,2,0
123,164,0
123,194,0
123,195,2,0
123,598,0
123,165,0,3
123,166,1,2,0
123,197,0
123,167,2,1,0
123,168,0
123,169,1,2,0
123,170,0,2,1
123,171,2,0
123,198,0
123,199,0
123,172,0
123,200,0,2,1
123,47,0
123,173,1,2,0
123,174,0,1,2
123,175,2,0,1
123,178,1,0,2
123,179,1,2,0
123,206,2,0
123,180,0
123,204,0
123,203,0,1,2
123,181,0
123,127,3,2,1,0
123,182,2,0
123,124,1,0,2
123,128,1,0,2
123,129,1,0,2
123,130,1,2,3,0
123,131,2,0,1
123,132,1,2,0
123,133,0,2,1
123,134,2,0,1
123,135,2,3,0,1
123,137,2,0,1
123,138,2,0,1
124,200,0,2,1
124,182,2,0
124,127,0,2,1
124,128,1,0,2
124,129,1,0,2
124,130,2,1,0
124,131,1,2,0
124,132,2,0,1
124,133,0,2,1
124,134,2,0,1
124,135,2,0,1
124,137,0,1,2
124,138,1,0,2
124,140,1,0,2
124,143,2,0,1
124,183,0
124,146,0,2,1
124,147,0
124,49,2
124,149,0,2,1
124,150,1,2,0
124,184,0,1,2
124,185,0
124,59,0
124,151,0
124,152,0
124,186,0,2,1
124,188,0
124,189,0
124,190,0,2
124,153,0
124,154,0
124,191,0
124,155,0
124,156,0
124,157,0
124,158,0
124,159,0
124,160,0
124,162,0,2,1
124,193,0
124,72,0
124,164,0
124,195,2,0
124,165,0
124,166,0
124,167,0
124,168,0
124,169,0
124,198,0
124,172,0
124,47,0
124,175,0
124,178,1,2,0
124,180,0
124,204,0
124,181,0
127,182,0,2
127,204,0
127,203,0,1,2
127,181,0
127,128,1,0,2
127,129,1,2,0
127,130,2,1,0,3
127,131,2,1,0
127,132,1,0,2
127,133,2,1,0
127,134,1,2,0
127,135,2,1,3,0
127,137,0,2,1
127,138,1,2,0
127,140,2,0,1
127,143,2,1,0,3
127,183,0
127,146,1,0,2
127,147,0,2,1
127,148,1,2,0
127,49,2,0,1
127,149,2,1,0,3
127,150,1,2,0,3
127,184,2,0,1
127,185,0
127,59,0
127,151,0,1,2
127,152,0
127,186,0,1,2
127,187,0
127,190,0,2
127,153,0,2,1
127,154,0,1,2
127,191,0
127,155,0
127,156,1,0,2
127,157,0
127,158,1,2,0
127,159,2,1,0
127,160,1,2,0
127,162,0,2,1,3
127,163,0,1,2
127,164,0
127,195,2,0
127,165,0,3
127,166,1,2,0
127,196,3,0
127,167,1,0,2
127,168,0
127,169,0,2,1
127,170,0,1,2
127,171,0,2
127,198,0
127,172,0
127,200,2,1,0
127,599,5,6
127,173,1,0,2
127,174,0,2,1
127,175,0,1,2
127,178,2,1,0
127,179,2,1,0
127,180,0
128,182,2,0
128,129,0,1,2
128,130,1,2,0
128,131,0,1,2
128,132,0,1,2
128,133,1,2,0
128,134,2,1,0
128,135,0,2,1
128,137,2,0,1
128,138,0,2,1
128,140,1,0,2
128,143,1,2,0
128,146,0,1,2
128,147,0
128,49,2
128,149,0,2,1
128,150,0,2,1
128,184,0,2,1
128,59,0
128,151,0
128,152,0
128,186,1,2,0
128,190,0,2
128,153,0
128,154,0
128,155,0
128,156,0
128,157,0
128,158,0
128,159,0
128,160,0
128,162,1,2,0
128,164,0
128,404,0
128,73,2,1,0
128,405,0
128,195,2
128,165,0
128,166,0
128,197,0
128,167,0
128,168,0
128,198,0
128,199,0
128,403,0
128,409,0
128,172,0
128,200,0,1,2
128,412,0
128,175,0
128,178,1,0,2
128,206,0,2
128,205,0
128,180,0
128,181,0
129,182,0,2
129,206,0,2
129,143,2,0,1
129,146,0,2,1
129,147,0
129,49,2
129,149,0,2,1
129,150,0,2,1
129,184,0,2,1
129,56,0
129,59,0
129,151,0
129,152,0
129,186,1,0,2
129,190,0,2
129,153,0
129,154,0
129,68,0
129,155,0
129,595,3
129,156,0
129,157,0
129,158,0
129,159,0
129,160,0
129,162,2,1,0
129,164,0
129,195,2
129,165,0
129,166,0
129,197,0
129,167,0
129,168,0
129,198,0
129,199,0
129,172,0
129,200,0,2,1
129,175,0
129,178,2,0,1
129,180,0
129,181,0
129,140,1,2,0
129,138,0,2,1
129,137,2,0,1
129,135,1,0,2
129,134,1,2,0
129,133,2,0,1
129,132,1,2,0
129,131,1,2,0
129,130,1,2,0
130,182,0,2
130,143,0,2,1
130,183,0
130,146,1,0,2
130,147,0
130,49,2
130,149,1,2,0
130,150,1,0,2
130,184,2,1,0
130,185,0
130,59,0
130,151,0
130,152,0
130,186,1,2,0
130,190,0,2
130,153,0
130,154,0
130,191,0
130,155,0
130,156,0
130,157,0
130,158,0
130,159,0
130,160,0
130,162,0,2,1
130,72,0
130,164,0
130,195,0,2
130,165,0,3
130,166,0
130,167,0
130,168,0
130,198,0
130,172,0
130,200,0,1,2
130,175,0
130,178,2,0,1
130,206,0,2
130,180,0
130,204,0
130,181,0
130,131,2,1,0
130,132,2,1,0
130,133,1,2,0
130,134,2,0,1
130,135,2,0,1
130,137,2,0,1
130,138,1,2,0
130,140,2,0,1
131,182,2,0
131,148,1,2,0
131,132,0,1,2
131,133,2,1,0
131,134,2,0,1
131,135,1,0,2
131,137,2,0,1
131,138,0,2,1
131,140,1,2,0
131,143,2,1,0
131,183,0
131,146,1,0,2
131,147,1,2,0
131,49,0,2,1
131,149,2,0,1
131,150,0,1,2
131,184,2,1,0
131,210,0
131,185,0
131,59,0
131,151,1,0,2
131,152,0
131,186,1,0,2
131,190,0,2
131,153,1,0,2
131,154,2,1,0
131,191,0
131,155,0
131,156,2,1,0
131,157,0
131,158,1,0,2
131,159,2,1,0
131,160,2,1,0
131,162,2,1,0
131,193,0
131,163,1,2,0
131,164,0
131,195,0,2
131,165,0
131,166,1,0,2
131,167,1,0,2
131,168,0
131,169,1,2,0
131,171,0,2
131,198,0
131,172,0
131,200,1,2,0
131,173,0,2,1
131,202,1
131,174,1,0,2
131,175,1,2,0
131,178,2,0,1
131,179,2,1,0
131,180,0
131,204,0
131,203,1,0,2
131,181,0
132,182,2,0
132,175,0
132,178,0,2,1
132,206,2,0
132,180,0
132,181,0
132,133,1,2,0
132,134,0,1,2
132,135,0,1,2
132,137,0,2,1
132,138,1,2,0
132,140,2,1,0
132,143,0,1,2
132,146,2,0,1
132,147,0
132,49,2,0
132,149,0,1,2
132,150,0,2,1
132,184,2,1,0
132,59,0
132,151,0
132,152,0
132,186,2,1,0
132,190,2,0
132,153,0
132,154,0
132,155,0
132,156,0
132,157,0
132,158,0
132,159,0
132,160,0
132,162,0,1,2
132,193,0
132,164,0
132,195,2
132,165,0
132,166,0
132,197,0
132,167,0
132,168,0
132,198,0
132,199,0
132,172,0
132,200,0,2,1
132,47,0
133,182,0,2
133,143,1,2,0
133,146,2,0,1
133,147,1,2,0
133,148,2,0,1
133,49,1,0,2
133,149,1,0,2
133,150,0,1,2
133,184,1,0,2
133,59,0
133,151,0,1,2
133,152,0
133,186,2,1,0
133,190,2,0
133,153,0,2,1
133,154,1,2,0
133,155,0
133,595,3
133,156,2,0,1
133,157,0
133,158,1,0,2
133,159,1,2,0
133,160,0,1,2
133,134,2,0,1
133,135,0,2,1
133,137,0,2,1
133,138,2,0,1
133,162,0,1,2
133,163,0,1,2
133,164,0
133,195,2
133,165,0
133,166,0,2,1
133,197,0
133,167,0,2,1
133,168,0
133,169,2,1
133,170,1,0,2
133,171,0,2
133,199,0
133,172,0
133,200,1,0,2
133,173,1,0,2
133,174,2,1,0
133,175,0,2,1
133,178,0,2,1
133,179,2,1,0
133,206,0,2
133,180,0
133,203,0,2,1
133,181,0
133,140,2,0,1
134,182,0,2
134,155,0
134,135,0,2,1
134,137,1,2,0
134,138,0,2,1
134,140,0,2,1
134,143,2,1,0
134,146,2,0,1
134,147,0
134,49,2
134,149,2,1,0
134,150,1,0,2
134,184,2,1,0
134,232,1
134,59,0
134,151,0
134,152,0
134,186,0,1,2
134,190,0,2
134,153,0
134,154,0
134,156,0
134,157,0
134,158,0
134,159,0
134,160,0
134,162,1,0,2
134,164,0
134,195,2
134,165,0
134,166,0
134,197,0
134,167,0
134,168,0
134,198,0
134,199,0
134,172,0
134,200,2,0,1
134,175,0
134,178,0,2,1
134,206,2,0
134,180,0
134,181,0
135,182,0,2
135,143,0,1,2
135,183,0
135,146,1,2,0
135,147,0
135,49,2
135,149,0,1,2
135,150,2,0,1
135,184,1,2,0
135,185,0
135,59,0
135,151,0
135,152,0
135,186,0,1,2
135,187,0
135,190,0,2
135,153,0
135,154,0
135,191,0
135,155,0
135,156,0
135,157,0
135,158,0
135,159,0
135,160,0
135,192,0
135,162,1,2,0
135,164,0
135,194,0
135,195,2,0
135,165,3,0
135,166,0
135,167,0
135,168,0
135,198,0
135,172,0
135,200,0,2,1
135,175,0
135,178,0,2,1
135,180,0
135,204,0
135,181,0
135,140,1,2,0
135,138,2,1,0
135,137,2,0,1
137,182,0,2
137,143,0,2,1
137,138,1,0,2
137,140,0,1,2
137,180,0
137,206,2,0
137,179,0,1,2
137,178,2,1,0
137,175,0,1,2
137,174,2,0,1
137,160,1,2,0
137,173,0,2,1
137,200,0,1,2
137,172,0
137,199,0
137,198,0
137,171,0,2
137,170,1,2,0
137,169,1,2
137,168,0
137,167,0,2,1
137,197,0
137,166,1,2,0
137,165,0
137,195,2
137,164,0
137,163,2,1,0
137,162,2,1,0
137,203,0,2,1
137,181,0
137,159,0,1,2
137,158,1,0,2
137,157,0
137,156,2,1,0
137,155,0
137,154,1,2,0
137,153,0,2,1
137,190,0,2
137,186,2,0,1
137,152,0
137,151,0,1,2
137,59,0
137,184,0,1,2
137,150,2,0,1
137,149,2,1,0
137,49,1,0,2
137,148,1,2,0
137,147,2,1,0
137,146,1,2,0
138,182,0,2
138,143,2,0,1
138,206,0,2
138,180,0
138,181,0
138,140,1,0,2
138,183,0
138,146,0,1,2
138,147,0
138,49,2
138,149,0,2,1
138,150,1,2,0
138,184,2,1,0
138,185,0
138,59,0
138,151,0
138,152,0
138,186,0,2,1
138,190,2,0
138,153,0
138,154,0
138,191,0
138,155,0
138,156,0
138,157,0
138,158,0
138,159,0
138,160,0
138,192,0
138,162,2,0,1
138,164,0
138,194,0
138,195,2,0
138,165,0
138,166,0
138,167,0
138,168,0
138,198,0
138,172,0
138,200,0,1,2
138,175,0
138,178,2,1,0
140,182,0,2
140,143,2,0,1
140,183,0
140,146,0,1,2
140,147,0
140,49,2
140,149,0,2,1
140,150,0,1,2
140,184,2,0,1
140,185,0
140,59,0
140,151,0
140,152,0
140,186,2,0,1
140,190,2,0
140,153,0
140,154,0
140,191,0
140,155,0
140,156,0
140,157,0
140,158,0
140,159,0
140,160,0
140,162,0,2,1
140,164,0
140,195,0,2
140,165,0
140,166,0
140,167,0
140,168,0
140,169,0
140,198,0
140,172,0
140,200,1,0,2
140,175,0
140,178,0,2,1
140,180,0
140,204,0
140,181,0
143,182,2,0
143,159,2,0,1
143,160,2,1,0
143,192,0
143,162,2,1,0
143,163,2,0,1
143,164,0
143,194,0
143,195,0,2
143,165,0,3
143,166,0,1,2
143,167,2,1,0
143,168,0
143,169,2,1
143,170,1,2,0
143,171,2,0
143,198,0
143,172,0
143,200,1,2,0
143,173,1,2,0
143,174,2,1,0
143,175,1,0,2
143,178,1,2,0
143,179,2,1,0
143,206,2,0
143,180,0
143,203,1,0,2
143,181,0
143,146,2,1,0
143,147,1,0,2
143,148,0,2,1
143,49,0,1,2
143,149,0,1,2
143,150,1,0,2
143,184,2,0,1
143,59,0
143,151,0,2,1
143,152,0
143,186,0,1,2
143,190,0,2
143,153,2,1,0
143,154,0,2,1
143,155,0
143,156,2,1,0
143,157,0
143,158,0,2,1
146,182,0,2
146,147,2,0,1
146,148,2,1,0
146,49,1,0,2
146,149,0,1,2
146,150,2,1,0
146,184,2,0,1
146,59,0
146,151,1,2,0
146,152,0
146,186,0,1,2
146,190,0,2
146,153,1,0,2
146,154,2,0,1
146,155,0
146,156,1,0,2
146,157,0
146,158,2,0,1
146,159,1,2,0
146,160,2,0,1
146,162,0,1,2
146,163,0,1,2
146,164,0
146,432,0
146,195,2,0
146,165,0
146,166,1,2,0
146,197,0
146,167,0,1,2
146,168,0
146,169,2,1
146,170,0,2,1
146,171,0,2
146,198,0
146,199,0
146,172,0
146,200,2,0,1
146,173,1,2,0
146,412,0
146,174,0,1,2
146,175,0,1,2
146,178,1,0,2
146,179,2,0,1
146,206,0,2
146,101,0
146,180,0
146,203,1,2,0
146,181,0
147,183,0
147,159,2,0,1
147,158,1,2,0
147,157,0
147,156,2,0,1
147,155,0
147,191,0
147,154,2,1,0
147,153,2,1,0
147,187,0
147,152,0
147,148,2,0,1
147,49,1,0,2
147,149,2,1,0
147,150,2,1,0
147,185,0
147,59,0
147,151,2,0,1
147,166,2,1,0
147,165,0
147,164,0
147,163,0,1,2
147,162,1,0,2
147,160,0,1,2
147,181,0
147,203,0,2,1
147,204,0
147,180,0
147,179,2,0,1
147,178,0,2,1
147,175,2,0,1
147,174,1,0,2
147,173,1,2,0
147,201,0,2,1
147,172,0
147,198,0
147,171,2,0
147,170,2,0,1
147,169,2,0,1
147,168,0
147,167,0,2,1
148,158,1,2,0
148,159,1,2,0
148,160,1,2,0
148,162,1,2,0
148,166,1,0,2
148,167,2,1,0
148,170,2,0,1
148,201,2,0,1
148,175,0,1,2
148,178,1,0,2
148,203,1,0,2
148,49,0
148,149,0,1,2
148,150,1,2,0
148,229,0
148,210,0
148,151,1,2,0
148,153,2,1,0
148,154,0,1,2
148,156,2,0,1
49,149,0,2,1
49,150,2,1,0
49,184,2
49,56,0
49,57,0
49,58,2
49,151,1,0,2
49,234,2
49,186,2
49,153,0,2,1
49,154,1,2,0
49,68,0
49,156,1,0,2
49,158,0,2,1
49,159,0,2,1
49,160,2,1,0
49,162,2,1,0
49,193,0
49,72,3
49,600,1
49,79,2
49,601,1
49,166,0,2,1
49,243,0,2,1
49,196,1,2,0
49,244,2
49,81,0
49,167,1,2,0
49,170,1,2,0
49,200,2
49,602,1
49,173,2,0,1
49,175,1,2,0
49,178,0,2,1
49,179,0
49,242,2
49,103,2
49,203,2,0,1
149,182,2,0
149,183,0
149,150,1,0,2
149,184,1,0,2
149,185,0
149,59,0
149,151,2,0,1
149,152,0
149,186,0,1,2
149,187,0
149,190,2,0
149,153,2,0,1
149,154,0,1,2
149,191,0
149,155,0
149,156,1,0,2
149,157,0
149,158,2,0,1
149,159,1,2,0
149,160,0,1,2
149,192,0
149,162,1,2,0
149,163,0,1,2
149,72,0
149,164,0
149,194,0
149,195,2,0
149,165,0,3
149,166,1,2,0
149,167,0,1,2
149,168,0
149,169,2,0,1
149,170,2,0,1
149,171,0,2
149,198,0
149,172,0
149,200,1,2,0
149,173,1,0,2
149,174,2,1,0
149,175,1,2,0
149,178,0,2,1
149,179,1,0,2
149,180,0
149,204,0
149,203,0,2,1
149,181,0
150,182,2,0
150,183,0
150,184,2,0,1
150,56,0
150,185,0
150,59,0
150,151,1,0,2
150,152,0
150,186,0,2,1
150,190,2,0
150,153,1,0,2
150,154,2,0,1
150,68,0
150,191,0
150,155,0
150,156,2,0,1
150,157,0
150,158,2,1,0
150,159,1,0,2
150,160,0,2,1
150,162,2,1,0
150,193,0
150,163,0,2,1
150,164,0
150,195,0,2
150,165,0,3
150,166,0,1,2
150,167,1,0,2
150,168,0
150,169,1,2,0
150,170,0,1,2
150,171,0,2
150,172,0
150,200,2,0,1
150,173,0,1,2
150,174,0,2,1
150,175,0,2,1
150,178,2,0,1
150,179,1,0,2
150,180,0
150,204,0
150,203,0,2,1
150,181,0
59,151,0
59,152,0
59,153,0
59,154,0
59,155,0
59,156,0
59,157,0
59,158,0
59,159,0
59,160,0
59,162,0
59,164,0
59,165,0
59,166,0
59,167,0
59,168,0
59,172,0
59,175,0
59,178,0
59,180,0
59,181,0
151,153,1,2,0
151,154,0,2,1
151,155,0
151,156,0,2,1
151,157,0
151,158,2,1,0
151,159,0,1,2
151,160,1,0,2
151,162,1,0,2
151,163,1,2,0
151,164,0
151,165,0
151,166,0,1,2
151,167,0,2,1
151,168,0
151,169,2,1
151,171,0,2
151,172,0
151,173,1,2,0
151,174,0,1,2
151,175,0,1,2
151,178,1,0,2
151,179,0,1,2
151,180,0
151,203,1,0,2
151,181,0
151,152,0
152,181,0
152,180,0
152,178,0
152,175,0
152,172,0
152,168,0
152,167,0
152,166,0
152,165,0
152,164,0
152,162,0
152,160,0
152,159,0
152,158,0
152,157,0
152,156,0
152,155,0
152,154,0
152,153,0
188,562,0
188,603,0
188,67,4
188,459,4
188,563,0
188,363,0
188,565,0
